frame,time_sec,marker_id,x,y,z,rx,ry,rz
6166,102.766667,1,-8841.770375,-1966.306228,272312.218135,0.207601,3.133389,0.454865
6166,102.766667,7,-4131.239333,-2792.037227,284233.195226,-0.185547,-3.115936,-0.040416
6167,102.783333,1,-8841.770375,-1966.306228,272312.218135,0.207601,3.133389,0.454865
6167,102.783333,7,-4010.895373,-2717.325632,277689.612582,0.165534,2.943983,-0.040472
6168,102.800000,1,-8841.770375,-1966.306228,272312.218135,0.207601,3.133389,0.454865
6168,102.800000,7,-4010.895373,-2717.325632,277689.612582,0.165534,2.943983,-0.040472
6169,102.816667,1,-8841.770375,-1966.306228,272312.218135,0.207601,3.133389,0.454865
6169,102.816667,7,-4010.895373,-2717.325632,277689.612582,0.165534,2.943983,-0.040472
6170,102.833333,1,-8849.256781,-1968.619617,272628.003530,0.209956,3.142258,0.449094
6170,102.833333,7,-4010.895373,-2717.325632,277689.612582,0.165534,2.943983,-0.040472
6171,102.850000,7,-4034.097010,-2743.077978,279450.333384,0.163834,3.031128,-0.036721
6172,102.866667,1,-8797.646490,-1961.602201,271304.513928,0.213265,3.114071,0.498755
6172,102.866667,7,-4011.847261,-2726.436394,278344.759032,0.166556,2.969613,-0.013878
6173,102.883333,7,-4003.255263,-2742.086196,278074.002106,0.180204,3.089425,-0.264100
6174,102.900000,7,-4003.255263,-2742.086196,278074.002106,0.180204,3.089425,-0.264100
6175,102.916667,1,-8797.646490,-1961.602201,271304.513928,0.213265,3.114071,0.498755
6175,102.916667,7,-4010.133253,-2744.776562,278963.998201,0.185267,3.081495,-0.188374
6176,102.933333,1,-8845.711491,-1979.037243,272522.147869,0.224206,3.130212,0.441262
6177,102.950000,7,-4010.133253,-2744.776562,278963.998201,0.185267,3.081495,-0.188374
6178,102.966667,1,-8845.711491,-1979.037243,272522.147869,0.224206,3.130212,0.441262
6179,102.983333,1,-8845.711491,-1979.037243,272522.147869,0.224206,3.130212,0.441262
6180,103.000000,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6181,103.016667,1,-8865.551837,-1980.136247,273044.724939,0.221984,3.136408,0.421205
6181,103.016667,7,-4064.450519,-2734.592394,279814.355800,-0.190593,-3.015411,-0.056400
6182,103.033333,1,-8817.973227,-1962.802152,271843.286159,0.210934,3.119179,0.480953
6182,103.033333,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6183,103.050000,1,-8851.286670,-1977.561827,272694.917629,0.219521,3.126830,0.428641
6183,103.050000,7,-4029.085571,-2730.407071,279316.578361,0.164485,3.008258,-0.049655
6184,103.066667,1,-8851.286670,-1977.561827,272694.917629,0.219521,3.126830,0.428641
6184,103.066667,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6185,103.083333,1,-8851.286670,-1977.561827,272694.917629,0.219521,3.126830,0.428641
6185,103.083333,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6186,103.100000,1,-8851.286670,-1977.561827,272694.917629,0.219521,3.126830,0.428641
6186,103.100000,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6187,103.116667,1,-8865.551837,-1980.136247,273044.724939,0.221984,3.136408,0.421205
6187,103.116667,7,-4055.987605,-2725.867079,279223.472282,-0.187739,-2.999495,-0.071874
6188,103.133333,1,-8880.292918,-1986.963420,273585.104049,0.219792,3.142812,0.399134
6188,103.133333,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6189,103.150000,1,-8880.292918,-1986.963420,273585.104049,0.219792,3.142812,0.399134
6190,103.166667,1,-8880.292918,-1986.963420,273585.104049,0.219792,3.142812,0.399134
6190,103.166667,7,-4014.633544,-2717.617978,276930.995031,-0.170746,-2.922860,-0.071912
6191,103.183333,1,-8880.292918,-1986.963420,273585.104049,0.219792,3.142812,0.399134
6191,103.183333,7,-4055.987605,-2725.867079,279223.472282,-0.187739,-2.999495,-0.071874
6192,103.200000,1,-8880.292918,-1986.963420,273585.104049,0.219792,3.142812,0.399134
6192,103.200000,7,-4031.702805,-2718.929378,278853.612873,-0.187886,-3.176517,-0.189693
6194,103.233333,7,-4031.702805,-2718.929378,278853.612873,-0.187886,-3.176517,-0.189693
6195,103.250000,1,-8842.582643,-1981.138738,272423.760667,0.223221,3.139261,0.434311
6196,103.266667,1,-8825.526184,-1980.728099,271985.560211,0.219789,3.138993,0.434354
6196,103.266667,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6197,103.283333,1,-8825.526184,-1980.728099,271985.560211,0.219789,3.138993,0.434354
6197,103.283333,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6198,103.300000,1,-8825.526184,-1980.728099,271985.560211,0.219789,3.138993,0.434354
6198,103.300000,7,-3990.407492,-2706.885091,275842.304873,-0.170380,-2.899349,-0.078432
6199,103.316667,1,-8846.519926,-1983.351849,272722.887593,0.219517,3.126567,0.427576
6201,103.350000,1,-8831.063515,-1976.371303,272160.130364,0.221769,3.121127,0.448539
6202,103.366667,1,-8831.063515,-1976.371303,272160.130364,0.221769,3.121127,0.448539
6203,103.383333,1,-8831.063515,-1976.371303,272160.130364,0.221769,3.121127,0.448539
6204,103.400000,1,-8845.711491,-1979.037243,272522.147869,0.224206,3.130212,0.441262
6204,103.400000,7,-4041.526083,-2723.793062,279906.170494,-0.188474,-3.128117,-0.117290
6205,103.416667,1,-8831.063515,-1976.371303,272160.130364,0.221769,3.121127,0.448539
6205,103.416667,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6206,103.433333,1,-8831.063515,-1976.371303,272160.130364,0.221769,3.121127,0.448539
6206,103.433333,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6207,103.450000,1,-8831.063515,-1976.371303,272160.130364,0.221769,3.121127,0.448539
6207,103.450000,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6208,103.466667,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6209,103.483333,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6210,103.500000,1,-8856.824080,-1982.266872,272948.524405,0.221057,3.146178,0.413309
6210,103.500000,7,-4033.025130,-2732.112380,278519.837601,-0.215442,-3.144747,0.248300
6211,103.516667,1,-8856.824080,-1982.266872,272948.524405,0.221057,3.146178,0.413309
6212,103.533333,1,-8856.824080,-1982.266872,272948.524405,0.221057,3.146178,0.413309
6212,103.533333,7,-3982.069737,-2701.677105,276018.856255,-0.201888,-3.152189,-0.375972
6213,103.550000,1,-8856.824080,-1982.266872,272948.524405,0.221057,3.146178,0.413309
6213,103.550000,7,-4034.181793,-2725.762115,279234.532537,-0.186467,-3.196116,-0.140127
6214,103.566667,1,-8790.577378,-1964.078361,271258.698915,0.212227,3.122248,0.491486
6214,103.566667,7,-4040.174179,-2737.858713,279426.449700,-0.221436,-3.166048,0.190311
6215,103.583333,1,-8790.577378,-1964.078361,271258.698915,0.212227,3.122248,0.491486
6215,103.583333,7,-4040.174179,-2737.858713,279426.449700,-0.221436,-3.166048,0.190311
6216,103.600000,1,-8813.119828,-1968.549350,271868.035844,0.210932,3.118991,0.480117
6216,103.600000,7,-3996.044915,-2717.378020,277585.568497,-0.204416,-3.157039,-0.301764
6217,103.616667,1,-8846.519926,-1983.351849,272722.887593,0.219517,3.126567,0.427576
6217,103.616667,7,-4044.563451,-2745.505994,279937.109529,-0.218858,-3.176339,0.145539
6218,103.633333,1,-8860.801298,-1985.938792,273073.411101,0.221980,3.136137,0.420110
6218,103.633333,7,-4039.908513,-2717.965542,278704.784026,-0.189155,-2.978453,-0.066723
6219,103.650000,1,-8860.801298,-1985.938792,273073.411101,0.221980,3.136137,0.420110
6220,103.666667,1,-8860.801298,-1985.938792,273073.411101,0.221980,3.136137,0.420110
6220,103.666667,7,-4050.120163,-2725.825394,279220.406445,-0.187742,-2.999759,-0.074532
6221,103.683333,1,-8860.801298,-1985.938792,273073.411101,0.221980,3.136137,0.420110
6221,103.683333,7,-4050.120163,-2725.825394,279220.406445,-0.187742,-2.999759,-0.074532
6222,103.700000,1,-8860.801298,-1985.938792,273073.411101,0.221980,3.136137,0.420110
6222,103.700000,7,-4050.120163,-2725.825394,279220.406445,-0.187742,-2.999759,-0.074532
6223,103.716667,1,-8867.855126,-1988.174449,273376.105999,0.224439,3.145726,0.413961
6223,103.716667,7,-3998.214984,-2709.447117,276386.250190,-0.172549,-2.907631,-0.069539
6224,103.733333,1,-8846.519926,-1983.351849,272722.887593,0.219517,3.126567,0.427576
6225,103.750000,7,-4065.308631,-2728.561542,280088.388228,-0.195098,-3.039449,-0.079928
6226,103.766667,7,-4065.308631,-2728.561542,280088.388228,-0.195098,-3.039449,-0.079928
6227,103.783333,7,-4065.308631,-2728.561542,280088.388228,-0.195098,-3.039449,-0.079928
6228,103.800000,1,-8839.332782,-1978.876893,272500.199693,0.224182,3.130008,0.442108
6228,103.800000,7,-4007.772936,-2718.871680,277051.319715,-0.169152,-2.916302,-0.058480
6229,103.816667,7,-4037.114949,-2733.982684,279002.628570,-0.218833,-3.144264,0.246807
6230,103.833333,1,-8854.389574,-1985.772947,273050.795313,0.221955,3.135918,0.421039
6230,103.833333,7,-4058.022910,-2728.434492,279772.396794,-0.190451,-3.013698,-0.060346
6231,103.850000,1,-8854.389574,-1985.772947,273050.795313,0.221955,3.135918,0.421039
6231,103.850000,7,-4014.683415,-2754.877771,279451.188182,0.189340,3.145433,-0.115087
6232,103.866667,1,-8854.389574,-1985.772947,273050.795313,0.221955,3.135918,0.421039
6232,103.866667,7,-4014.683415,-2754.877771,279451.188182,0.189340,3.145433,-0.115087
6233,103.883333,7,-4005.144180,-2724.656570,277900.919609,-0.164155,-2.976615,-0.011314
6234,103.900000,1,-8854.389574,-1985.772947,273050.795313,0.221955,3.135918,0.421039
6234,103.900000,7,-4005.144180,-2724.656570,277900.919609,-0.164155,-2.976615,-0.011314
6235,103.916667,7,-4016.612669,-2750.986831,279608.985759,0.184673,3.098997,-0.164178
6236,103.933333,7,-4041.777652,-2744.679767,279536.972779,-0.215310,-3.165341,0.193627
6237,103.950000,7,-3993.847139,-2707.839904,277226.334694,-0.198570,-3.136837,-0.371885
6238,103.966667,7,-3993.847139,-2707.839904,277226.334694,-0.198570,-3.136837,-0.371885
6239,103.983333,7,-3993.847139,-2707.839904,277226.334694,-0.198570,-3.136837,-0.371885
6240,104.000000,1,-8843.021742,-1986.526424,272792.690544,0.220220,3.112286,0.456630
6241,104.016667,1,-8855.957124,-1991.628156,273100.183641,0.221650,3.130019,0.441851
6241,104.016667,7,-4009.372661,-2718.367470,277928.355913,-0.189451,-3.207172,-0.209875
6242,104.033333,7,-4037.232776,-2727.537525,280010.738822,-0.186548,-3.122024,-0.144652
6243,104.050000,1,-8845.574842,-1978.235823,272774.270216,0.220104,3.156190,0.407918
6243,104.050000,7,-4037.232776,-2727.537525,280010.738822,-0.186548,-3.122024,-0.144652
6244,104.066667,1,-8845.574842,-1978.235823,272774.270216,0.220104,3.156190,0.407918
6244,104.066667,7,-4037.232776,-2727.537525,280010.738822,-0.186548,-3.122024,-0.144652
6245,104.083333,7,-4037.232776,-2727.537525,280010.738822,-0.186548,-3.122024,-0.144652
6246,104.100000,1,-8854.866601,-1982.410450,272970.008720,0.221237,3.169054,0.416874
6246,104.100000,7,-4037.232776,-2727.537525,280010.738822,-0.186548,-3.122024,-0.144652
6247,104.116667,1,-8854.866601,-1982.410450,272970.008720,0.221237,3.169054,0.416874
6247,104.116667,7,-4037.697119,-2724.992812,280057.007140,-0.189605,-3.144852,-0.174168
6248,104.133333,1,-8860.436682,-1980.855439,273143.873715,0.222238,3.159514,0.422626
6248,104.133333,7,-4037.697119,-2724.992812,280057.007140,-0.189605,-3.144852,-0.174168
6249,104.150000,1,-8857.224212,-1980.219759,273043.560967,0.222591,3.166378,0.401768
6249,104.150000,7,-4040.523556,-2727.439741,279363.628986,-0.191314,-3.005922,-0.034674
6250,104.166667,1,-8857.224212,-1980.219759,273043.560967,0.222591,3.166378,0.401768
6250,104.166667,7,-4040.523556,-2727.439741,279363.628986,-0.191314,-3.005922,-0.034674
6251,104.183333,1,-8857.224212,-1980.219759,273043.560967,0.222591,3.166378,0.401768
6252,104.200000,1,-8857.224212,-1980.219759,273043.560967,0.222591,3.166378,0.401768
6252,104.200000,7,-4040.523556,-2727.439741,279363.628986,-0.191314,-3.005922,-0.034674
6253,104.216667,1,-8857.224212,-1980.219759,273043.560967,0.222591,3.166378,0.401768
6253,104.216667,7,-4023.377255,-2717.919623,279073.119939,-0.185033,-3.154277,-0.247761
6254,104.233333,1,-8857.224212,-1980.219759,273043.560967,0.222591,3.166378,0.401768
6254,104.233333,7,-4042.125762,-2744.626535,280161.270733,-0.212232,-3.156265,0.104678
6255,104.250000,1,-8863.001212,-1984.300111,273224.089600,0.223518,3.155971,0.407618
6256,104.266667,1,-8863.001212,-1984.300111,273224.089600,0.223518,3.155971,0.407618
6257,104.283333,7,-3989.959614,-2715.073113,277357.743685,-0.192745,-3.145706,-0.314442
6258,104.300000,7,-3999.850516,-2719.966866,277849.852769,-0.192382,-3.158566,-0.301993
6259,104.316667,7,-4050.083177,-2751.794168,280307.510828,-0.206115,-3.155733,0.104358
6260,104.333333,1,-8863.001212,-1984.300111,273224.089600,0.223518,3.155971,0.407618
6260,104.333333,7,-4021.255518,-2725.230005,278934.984729,-0.187660,-3.172001,-0.232150
6261,104.350000,7,-4038.391006,-2749.000968,279699.336738,-0.209475,-3.153960,0.166532
6262,104.366667,7,-4038.391006,-2749.000968,279699.336738,-0.209475,-3.153960,0.166532
6263,104.383333,7,-4038.391006,-2749.000968,279699.336738,-0.209475,-3.153960,0.166532
6264,104.400000,7,-4023.936395,-2721.387619,279100.930059,-0.182616,-3.141625,-0.175302
6265,104.416667,1,-8863.001212,-1984.300111,273224.089600,0.223518,3.155971,0.407618
6265,104.416667,7,-4035.132047,-2749.876338,279481.201692,-0.215459,-3.166867,0.197770
6266,104.433333,7,-4026.612133,-2746.041672,279083.734378,-0.212591,-3.150498,0.213037
6267,104.450000,7,-4005.197858,-2745.186565,279029.863241,0.178525,3.078310,-0.140835
6268,104.466667,7,-4005.197858,-2745.186565,279029.863241,0.178525,3.078310,-0.140835
6269,104.483333,1,-8836.974071,-1979.706623,272601.112814,0.218562,3.136151,0.421326
6269,104.483333,7,-4005.197858,-2745.186565,279029.863241,0.178525,3.078310,-0.140835
6270,104.500000,1,-8843.729514,-1976.287543,272894.542663,0.221045,3.146270,0.415408
6270,104.500000,7,-4051.189508,-2759.835618,280560.590905,-0.207071,-3.108520,0.071019
6271,104.516667,1,-8856.284506,-1978.474763,273191.957542,0.223533,3.156292,0.408787
6272,104.533333,7,-4027.099988,-2758.940091,279648.338645,0.201219,3.257696,0.020472
6273,104.550000,1,-8843.729514,-1976.287543,272894.542663,0.221045,3.146270,0.415408
6273,104.550000,7,-4027.561455,-2765.808576,280015.994329,0.191471,3.015288,-0.029414
6274,104.566667,1,-8856.284506,-1978.474763,273191.957542,0.223533,3.156292,0.408787
6274,104.566667,7,-4027.561455,-2765.808576,280015.994329,0.191471,3.015288,-0.029414
6275,104.583333,1,-8856.284506,-1978.474763,273191.957542,0.223533,3.156292,0.408787
6275,104.583333,7,-4027.561455,-2765.808576,280015.994329,0.191471,3.015288,-0.029414
6276,104.600000,7,-3995.349041,-2750.642956,278698.122617,0.190736,3.164441,-0.184319
6277,104.616667,1,-8824.532600,-1975.329912,272390.907371,0.223246,3.139580,0.435408
6277,104.616667,7,-3995.349041,-2750.642956,278698.122617,0.190736,3.164441,-0.184319
6278,104.633333,7,-3996.279650,-2724.697224,277893.915378,-0.163350,-2.987235,0.007783
6279,104.650000,7,-3996.279650,-2724.697224,277893.915378,-0.163350,-2.987235,0.007783
6280,104.666667,7,-4000.251282,-2719.759068,277134.734406,-0.168266,-2.925740,-0.047053
6281,104.683333,7,-4000.251282,-2719.759068,277134.734406,-0.168266,-2.925740,-0.047053
6282,104.700000,1,-8841.839469,-1981.367498,272837.594096,0.226651,3.139353,0.435177
6282,104.700000,7,-4000.251282,-2719.759068,277134.734406,-0.168266,-2.925740,-0.047053
6283,104.716667,7,-4000.251282,-2719.759068,277134.734406,-0.168266,-2.925740,-0.047053
6284,104.733333,7,-4000.251282,-2719.759068,277134.734406,-0.168266,-2.925740,-0.047053
6285,104.750000,7,-4042.896628,-2727.013772,279332.062409,-0.187292,-3.015093,-0.058003
6286,104.766667,7,-4028.283773,-2717.963492,278704.251040,-0.189155,-2.978424,-0.066744
6287,104.783333,7,-4011.483455,-2756.176616,279328.526680,0.193303,2.967730,-0.027645
6288,104.800000,7,-3995.813252,-2743.812512,278055.503084,0.189795,2.929537,-0.061796
6289,104.816667,1,-8804.953242,-1974.276804,271875.009066,0.225477,3.133372,0.454696
6290,104.833333,7,-4005.351658,-2738.952631,278746.999017,-0.170390,-3.024204,0.039346
6291,104.850000,7,-4005.351658,-2738.952631,278746.999017,-0.170390,-3.024204,0.039346
6292,104.866667,7,-4017.763853,-2731.357605,279513.567656,-0.196532,-3.203106,-0.141189
6293,104.883333,7,-3990.214713,-2731.018780,278258.394965,0.172938,2.959449,0.039289
6294,104.900000,7,-3997.090990,-2748.894141,278824.865686,0.188519,3.157858,-0.154053
6295,104.916667,7,-3996.279650,-2724.697224,277893.915378,-0.163350,-2.987235,0.007783
6296,104.933333,7,-3982.713958,-2716.267835,277336.306683,-0.165726,-2.956594,-0.012533
6297,104.950000,7,-3982.713958,-2716.267835,277336.306683,-0.165726,-2.956594,-0.012533
6298,104.966667,7,-3982.713958,-2716.267835,277336.306683,-0.165726,-2.956594,-0.012533
6299,104.983333,7,-3999.551229,-2751.395330,279471.758003,0.185904,3.045016,0.055703
6300,105.000000,1,-8799.908495,-1974.418664,271893.738969,0.225511,3.133607,0.453935
6300,105.000000,7,-3983.414122,-2712.560644,277800.410051,0.167590,2.927035,-0.006906
6301,105.016667,1,-8826.374839,-1979.119954,272532.136502,0.230409,3.151904,0.441090
6301,105.016667,7,-4027.859043,-2717.196643,279576.630058,-0.185897,-3.139620,-0.226052
6302,105.033333,1,-8813.504320,-1976.852448,272224.268305,0.227951,3.142666,0.447351
6302,105.033333,7,-4001.616282,-2722.914556,278850.484487,0.165088,2.956533,-0.028555
6303,105.050000,1,-8813.504320,-1976.852448,272224.268305,0.227951,3.142666,0.447351
6303,105.050000,7,-4001.616282,-2722.914556,278850.484487,0.165088,2.956533,-0.028555
6304,105.066667,7,-4003.456999,-2747.945208,278776.366836,0.191071,2.955111,-0.040011
6305,105.083333,1,-8813.504320,-1976.852448,272224.268305,0.227951,3.142666,0.447351
6305,105.083333,7,-4003.456999,-2747.945208,278776.366836,0.191071,2.955111,-0.040011
6307,105.116667,1,-8813.504320,-1976.852448,272224.268305,0.227951,3.142666,0.447351
6310,105.166667,7,-4003.456999,-2747.945208,278776.366836,0.191071,2.955111,-0.040011
6311,105.183333,7,-4003.456999,-2747.945208,278776.366836,0.191071,2.955111,-0.040011
6312,105.200000,7,-4003.456999,-2747.945208,278776.366836,0.191071,2.955111,-0.040011
6313,105.216667,7,-4019.383612,-2757.499499,279457.046778,0.188952,2.997481,-0.041666
6314,105.233333,7,-4003.456999,-2747.945208,278776.366836,0.191071,2.955111,-0.040011
6315,105.250000,1,-8829.803379,-1977.756714,272732.713575,0.219234,3.120999,0.449101
6315,105.250000,7,-4000.251282,-2719.759068,277134.734406,-0.168266,-2.925740,-0.047053
6316,105.266667,1,-8829.803379,-1977.756714,272732.713575,0.219234,3.120999,0.449101
6316,105.266667,7,-4046.731499,-2746.806301,280681.168982,-0.215349,-3.152699,0.096869
